,drug_1,drug_2,context,label
122341,25136944,123608,HCT116,0
122346,25136944,123608,SK-MEL-5,0
122349,25136944,123608,SK-MEL-2,0
122350,25136944,123608,SK-MEL-28,0
122351,25136944,123608,OVCAR3,0
122352,25136944,123608,HS 578T,0
122354,25136944,123608,SNB-19,0
122355,25136944,123608,SK-OV-3,0
122357,25136944,123608,SW-620,0
122359,25136944,123608,T-47D,0
122360,25136944,123608,MDA-MB-468,0
122361,25136944,123608,UACC62,0
122362,25136944,123608,NCI-H522,1
122366,25136944,36314,HCT116,0
122367,25136944,36314,HCT-15,0
122369,25136944,36314,HT29,0
122371,25136944,36314,ACHN,0
122372,25136944,36314,A549,0
122373,25136944,36314,786-0,0
122376,25136944,36314,OVCAR-4,0
122377,25136944,36314,NCI-H460,0
122379,25136944,36314,SF-295,0
122381,25136944,36314,RPMI-8226,1
122382,25136944,36314,LOX IMVI,0
122383,25136944,36314,KM12,0
122384,25136944,36314,K-562,1
122385,25136944,36314,NCIH23,1
122386,25136944,36314,BT-549,0
122387,25136944,36314,MDA-MB-468,0
122388,25136944,36314,UACC62,0
122389,25136944,36314,NCI-H522,1
122392,25136944,36314,SNB-19,0
122393,25136944,36314,SK-OV-3,0
122394,25136944,36314,SW-620,1
122395,25136944,36314,SR,0
122396,25136944,36314,SK-MEL-28,1
122397,25136944,36314,OVCAR3,0
122398,25136944,36314,HS 578T,0
122399,25136944,36314,PC-3,0
122400,25136944,36314,SK-MEL-5,1
122404,135410875,123608,NCIH23,0
122405,135410875,123608,MCF7,0
122406,135410875,123608,LOX IMVI,0
122407,135410875,123608,MALME-3M,0
122408,135410875,123608,KM12,1
122410,135410875,123608,SF-295,0
122411,135410875,123608,OVCAR-8,0
122412,135410875,123608,NCI-H460,0
122413,135410875,123608,OVCAR-4,0
122415,135410875,123608,DU-145,0
122418,135410875,123608,COLO 205,0
122419,135410875,123608,A549,0
122420,135410875,123608,ACHN,0
122421,135410875,123608,786-0,0
122422,135410875,123608,A498,0
122427,135410875,123608,HCT-15,0
122429,135410875,123608,SK-MEL-2,0
122431,135410875,123608,PC-3,0
122432,135410875,123608,SK-MEL-5,0
122434,135410875,123608,OVCAR3,0
122435,135410875,123608,SK-MEL-28,0
122436,135410875,123608,HS 578T,0
122437,135410875,123608,MDA-MB-231,0
122438,135410875,123608,U251,0
122439,135410875,123608,UACC-257,0
122440,135410875,123608,SR,0
122443,135410875,123608,SK-OV-3,0
122444,135410875,123608,NCI-H522,0
122445,135410875,123608,UACC62,0
122449,135410875,123608,BT-549,0
122450,135410875,123608,MDA-MB-468,0
122451,6450551,2578,UACC62,0
122452,6450551,2578,NCI-H522,0
122454,6450551,2578,U251,0
122456,6450551,2578,PC-3,0
122457,6450551,2578,SK-MEL-2,1
122460,6450551,2578,HCT-15,0
122462,6450551,2578,IGROV1,0
122463,6450551,2578,ACHN,0
122464,6450551,2578,A549,0
122467,6450551,2578,NCI-H226,0
122468,6450551,2578,RPMI-8226,1
122469,6450551,2578,KM12,0
122470,6450551,2578,K-562,0
122471,6450551,2578,MOLT-4,1
122472,9927978,6252,NCI-H460,1
122473,9927978,6252,NCI-H226,0
122474,9927978,6252,RPMI-8226,0
122475,9927978,6252,OVCAR-8,0
122476,9927978,6252,MALME-3M,0
122477,9927978,6252,KM12,0
122479,9927978,6252,MCF7,0
122481,9927978,6252,ACHN,1
122482,9927978,6252,A498,0
122483,9927978,6252,786-0,0
122484,9927978,6252,DU-145,0
122485,9927978,6252,COLO 205,0
122487,9927978,6252,OVCAR3,0
122489,9927978,6252,PC-3,0
122493,9927978,6252,SK-MEL-2,0
122494,9927978,6252,BT-549,0
122496,9927978,6252,T-47D,0
122497,9927978,6252,SNB-19,0
122499,9927978,6252,SW-620,0
122500,9927978,6252,SR,0
122501,24776445,2578,OVCAR-8,0
122502,24776445,2578,SF-295,0
122503,24776445,2578,OVCAR-4,0
122504,24776445,2578,KM12,0
122505,24776445,2578,LOX IMVI,1
122506,24776445,2578,IGROV1,0
122508,24776445,2578,HCT116,0
122510,24776445,2578,A549,0
122515,24776445,2578,NCI-H522,0
122516,24776445,2578,MDA-MB-468,0
122517,24776445,2578,U251,0
122519,24776445,5352062,DU-145,0
122522,24776445,5352062,ACHN,0
122523,24776445,5352062,786-0,0
122524,24776445,5352062,A498,0
122525,24776445,5352062,HT29,0
122528,24776445,5352062,HCT116,0
122531,24776445,5352062,NCIH23,0
122532,24776445,5352062,MOLT-4,0
122533,24776445,5352062,LOX IMVI,0
122534,24776445,5352062,SF-295,0
122535,24776445,5352062,OVCAR-8,0
122536,24776445,5352062,NCI-H460,0
122537,24776445,5352062,OVCAR-4,0
122538,24776445,5352062,U251,0
122539,24776445,5352062,UACC-257,0
122540,24776445,5352062,SR,0
122542,24776445,5352062,SK-OV-3,0
122543,24776445,5352062,UACC62,0
122546,24776445,5352062,T-47D,0
122548,24776445,5352062,SK-MEL-2,0
122549,24776445,5352062,PC-3,0
122550,24776445,5352062,SK-MEL-5,0
122552,24776445,5352062,OVCAR3,0
122553,24776445,5352062,SK-MEL-28,0
122554,24776445,5352062,HS 578T,0
122555,11626560,5352062,HT29,0
122558,11626560,5352062,HCT116,0
122561,11626560,5352062,DU-145,0
122562,11626560,5352062,COLO 205,0
122563,11626560,5352062,ACHN,0
122564,11626560,5352062,A549,0
122565,11626560,5352062,A498,0
122566,11626560,5352062,786-0,0
122567,11626560,5352062,SF-295,0
122569,11626560,5352062,RPMI-8226,0
122570,11626560,5352062,OVCAR-8,0
122571,11626560,5352062,OVCAR-4,0
122572,11626560,5352062,NCI-H460,0
122573,11626560,5352062,NCIH23,0
122574,11626560,5352062,MOLT-4,0
122575,11626560,5352062,LOX IMVI,0
122576,11626560,5352062,KM12,0
122577,11626560,5352062,K-562,1
122578,11626560,5352062,UACC62,0
122579,11626560,5352062,NCI-H522,1
122583,11626560,5352062,T-47D,0
122584,11626560,5352062,UACC-257,0
122585,11626560,5352062,U251,0
122586,11626560,5352062,SR,0
122588,11626560,5352062,SNB-19,0
122589,11626560,5352062,SK-OV-3,0
122591,11626560,5352062,SK-MEL-28,0
122592,11626560,5352062,OVCAR3,0
122593,11626560,5352062,HS 578T,0
122596,11626560,5352062,SK-MEL-2,0
122598,11626560,5352062,PC-3,0
122600,11626560,5352062,SK-MEL-5,0
122601,11626560,2578,IGROV1,0
122602,11626560,2578,HT29,0
122605,11626560,2578,COLO 205,0
122608,11626560,2578,786-0,1
122609,11626560,2578,ACHN,0
122610,11626560,2578,A549,0
122611,11626560,2578,SF-295,0
122612,11626560,2578,NCIH23,0
122613,11626560,2578,KM12,0
122614,11626560,2578,K-562,0
122615,11626560,2578,LOX IMVI,0
122616,11626560,2578,UACC62,0
122617,11626560,2578,T-47D,1
122618,11626560,2578,MDA-MB-468,0
122619,11626560,2578,SW-620,0
122620,11626560,2578,SR,1
122621,11626560,2578,U251,0
122623,11626560,2578,SNB-19,0
122624,11626560,2578,MDA-MB-231,0
122625,11626560,2578,OVCAR3,1
122631,6450551,5352062,PC-3,0
122633,6450551,5352062,SK-MEL-5,0
122636,6450551,5352062,SK-MEL-2,0
122637,6450551,5352062,SK-MEL-28,0
122638,6450551,5352062,HS 578T,0
122639,6450551,5352062,SK-OV-3,0
122641,6450551,5352062,UACC-257,0
122642,6450551,5352062,U251,0
122643,6450551,5352062,SR,0
122645,6450551,5352062,T-47D,0
122646,6450551,5352062,UACC62,0
122648,6450551,5352062,MALME-3M,0
122649,6450551,5352062,LOX IMVI,0
122650,6450551,5352062,KM12,0
122651,6450551,5352062,K-562,1
122652,6450551,5352062,NCIH23,0
122654,6450551,5352062,MOLT-4,1
122655,6450551,5352062,OVCAR-4,0
122656,6450551,5352062,NCI-H460,0
122657,6450551,5352062,NCI-H226,0
122658,6450551,5352062,SF-295,0
122660,6450551,5352062,OVCAR-8,0
122661,6450551,5352062,ACHN,0
122662,6450551,5352062,A498,0
122663,6450551,5352062,786-0,0
122666,6450551,5352062,HCT116,0
122668,6450551,5352062,IGROV1,0
122669,6450551,5352062,HT29,0
122672,3081361,5352062,T-47D,0
122673,3081361,5352062,UACC62,0
122675,3081361,5352062,SNB-19,0
122678,3081361,5352062,SK-OV-3,0
122679,3081361,5352062,U251,0
122680,3081361,5352062,UACC-257,0
122681,3081361,5352062,SR,0
122682,3081361,5352062,OVCAR3,0
122683,3081361,5352062,SK-MEL-28,0
122684,3081361,5352062,HS 578T,0
122685,3081361,5352062,PC-3,0
122687,3081361,5352062,SK-MEL-5,0
122690,3081361,5352062,SK-MEL-2,0
122692,3081361,5352062,HCT116,0
122697,3081361,5352062,A549,0
122698,3081361,5352062,ACHN,0
122699,3081361,5352062,786-0,0
122700,3081361,5352062,A498,0
122701,3081361,5352062,DU-145,0
122704,3081361,5352062,NCI-H460,0
122705,3081361,5352062,OVCAR-4,0
122706,3081361,5352062,SF-295,0
122707,3081361,5352062,OVCAR-8,0
122708,3081361,5352062,RPMI-8226,0
122709,3081361,5352062,LOX IMVI,0
122710,3081361,5352062,MALME-3M,0
122711,3081361,5352062,K-562,1
122712,3081361,5352062,KM12,0
122714,3081361,5352062,NCIH23,0
122715,3081361,5352062,MOLT-4,0
122718,9854073,5352062,HT29,0
122719,9854073,5352062,HCT-15,1
122720,9854073,5352062,HCT116,0
122721,9854073,5352062,COLO 205,0
122722,9854073,5352062,DU-145,0
122724,9854073,5352062,A498,0
122725,9854073,5352062,ACHN,0
122726,9854073,5352062,OVCAR-8,0
122727,9854073,5352062,RPMI-8226,0
122729,9854073,5352062,SF-295,0
122730,9854073,5352062,NCI-H226,1
122732,9854073,5352062,NCI-H460,0
122733,9854073,5352062,K-562,1
122734,9854073,5352062,KM12,0
122735,9854073,5352062,LOX IMVI,1
122736,9854073,5352062,UACC62,0
122737,9854073,5352062,T-47D,0
122738,9854073,5352062,SW-620,1
122739,9854073,5352062,U251,0
122740,9854073,5352062,UACC-257,0
122743,9854073,5352062,HS 578T,0
122744,9854073,5352062,MDA-MB-231,0
122745,9854073,5352062,OVCAR3,0
122746,9854073,5352062,SK-MEL-28,0
122750,9854073,5352062,SK-MEL-5,0
122752,9854073,5352062,PC-3,0
122754,452548,104842,T-47D,0
122755,452548,104842,SW-620,0
122756,452548,104842,SNB-19,0
122757,452548,104842,OVCAR3,1
122758,452548,104842,HS 578T,0
122759,452548,104842,MDA-MB-231,0
122762,452548,104842,PC-3,0
122765,452548,104842,HT29,1
122768,452548,104842,HCT-15,0
122769,452548,104842,COLO 205,0
122770,452548,104842,786-0,0
122772,452548,104842,OVCAR-8,0
122773,452548,104842,NCI-H460,0
122774,452548,104842,OVCAR-4,0
122777,60198,123608,HS 578T,0
122778,60198,123608,MDA-MB-231,0
122779,60198,123608,OVCAR3,0
122780,60198,123608,SK-MEL-28,0
122781,60198,123608,SK-MEL-2,0
122785,60198,123608,SK-MEL-5,0
122786,60198,123608,PC-3,1
122789,60198,123608,NCI-H522,1
122790,60198,123608,UACC62,0
122791,60198,123608,MDA-MB-468,0
122792,60198,123608,T-47D,0
122793,60198,123608,SR,0
122794,60198,123608,UACC-257,0
122798,60198,123608,SF-295,0
122800,60198,123608,NCI-H460,0
122801,60198,123608,MOLT-4,0
122803,60198,123608,NCIH23,0
122804,60198,123608,K-562,1
122807,60198,123608,IGROV1,1
122809,60198,123608,HCT-15,0
122810,60198,123608,COLO 205,0
122811,60198,123608,DU-145,0
122813,60198,123608,786-0,0
122814,60198,123608,A498,1
122815,60198,123608,A549,0
122816,60198,123608,ACHN,1
122817,25126798,5352062,RPMI-8226,0
122818,25126798,5352062,OVCAR-8,0
122819,25126798,5352062,SF-295,0
122821,25126798,5352062,NCI-H226,0
122822,25126798,5352062,OVCAR-4,0
122823,25126798,5352062,NCI-H460,0
122824,25126798,5352062,MOLT-4,1
122825,25126798,5352062,NCIH23,0
122827,25126798,5352062,KM12,0
122828,25126798,5352062,LOX IMVI,0
122831,25126798,5352062,IGROV1,0
122834,25126798,5352062,A498,0
122835,25126798,5352062,786-0,0
122836,25126798,5352062,ACHN,0
122837,25126798,5352062,A549,0
122838,25126798,5352062,MDA-MB-231,0
122839,25126798,5352062,HS 578T,0
122840,25126798,5352062,SK-MEL-28,0
122841,25126798,5352062,SK-MEL-2,0
122844,25126798,5352062,SK-MEL-5,0
122846,25126798,5352062,PC-3,0
122848,25126798,5352062,UACC62,0
122849,25126798,5352062,NCI-H522,1
122850,25126798,5352062,T-47D,0
122851,25126798,5352062,MDA-MB-468,0
122853,25126798,5352062,SR,0
122854,25126798,5352062,UACC-257,0
122855,25126798,5352062,U251,0
122856,25126798,5352062,SK-OV-3,0
122859,123631,123608,KM12,1
122860,123631,123608,LOX IMVI,0
122861,123631,123608,MOLT-4,0
122862,123631,123608,NCI-H226,1
122863,123631,123608,SF-295,0
122864,123631,123608,A549,0
122865,123631,123608,ACHN,1
122867,123631,123608,COLO 205,0
122868,123631,123608,DU-145,0
122872,123631,123608,HT29,0
122873,123631,123608,IGROV1,1
122874,123631,123608,SK-MEL-5,0
122876,123631,123608,SK-MEL-2,0
122878,123631,123608,MDA-MB-231,0
122879,123631,123608,SK-MEL-28,0
122881,123631,123608,SK-OV-3,0
122883,123631,123608,SR,0
122884,123631,123608,SW-620,1
122885,123631,123608,UACC-257,0
122886,123631,123608,MDA-MB-468,0
122889,123631,123608,NCI-H522,1
122890,123631,123608,UACC62,0
122891,2708,2662,NCIH23,0
122893,2708,2662,MOLT-4,0
122894,2708,2662,MCF7,0
122895,2708,2662,MALME-3M,0
122896,2708,2662,LOX IMVI,0
122897,2708,2662,K-562,0
122898,2708,2662,SF-295,0
122900,2708,2662,RPMI-8226,0
122901,2708,2662,OVCAR-8,0
122902,2708,2662,OVCAR-4,0
122903,2708,2662,NCI-H226,0
122905,2708,2662,DU-145,0
122906,2708,2662,COLO 205,0
122908,2708,2662,ACHN,0
122909,2708,2662,A498,0
122910,2708,2662,786-0,0
122911,2708,2662,IGROV1,0
122912,2708,2662,HT29,0
122915,2708,2662,HCT116,1
122916,2708,2662,HCT-15,0
122921,2708,2662,SK-MEL-2,0
122923,2708,2662,SK-MEL-5,0
122924,2708,2662,SK-MEL-28,0
122925,2708,2662,OVCAR3,0
122926,2708,2662,MDA-MB-231,0
122927,2708,2662,HS 578T,0
122928,2708,2662,UACC-257,0
122929,2708,2662,U251,0
122930,2708,2662,SR,0
122932,2708,2662,SNB-19,0
122933,2708,2662,SK-OV-3,0
122935,2708,2662,UACC62,0
122936,2708,2662,NCI-H522,0
122939,2708,2662,BT-549,0
122941,2708,2662,T-47D,0
122942,2708,2662,MDA-MB-468,0
122946,2723601,2662,SK-MEL-28,0
122947,2723601,2662,OVCAR3,0
122948,2723601,2662,MDA-MB-231,0
122949,2723601,2662,HS 578T,0
122950,2723601,2662,U251,0
122952,2723601,2662,SNB-19,0
122953,2723601,2662,SK-OV-3,0
122956,2723601,2662,T-47D,0
122957,2723601,2662,MDA-MB-468,0
122958,2723601,2662,KM12,1
122960,2723601,2662,NCI-H226,0
122961,2723601,2662,COLO 205,0
122962,2723601,2662,ACHN,0
122963,2723601,2662,786-0,0
122964,2723601,2662,HT29,0
122968,2723601,2662,HCT-15,0
122969,9854073,2578,K-562,1
122970,9854073,2578,KM12,0
122971,9854073,2578,NCIH23,1
122972,9854073,2578,MOLT-4,1
122973,9854073,2578,NCI-H460,1
122975,9854073,2578,SF-295,1
122976,9854073,2578,786-0,1
122977,9854073,2578,COLO 205,1
122979,9854073,2578,IGROV1,0
122980,9854073,2578,SK-MEL-2,0
122982,9854073,2578,SK-MEL-28,1
122985,9854073,2578,U251,1
122986,9854073,2578,UACC-257,1
122987,9854073,2578,SR,0
122988,9854073,2578,SW-620,1
122989,9854073,2578,BT-549,1
122990,9854073,2578,NCI-H522,1
122991,9854073,2578,UACC62,1
122992,3085106,104842,HCT116,0
122994,3085106,104842,HCT-15,0
122996,3085106,104842,786-0,0
122997,3085106,104842,A498,0
122998,3085106,104842,DU-145,0
122999,3085106,104842,COLO 205,0
123000,3085106,104842,NCI-H460,0
123001,3085106,104842,NCI-H226,0
123003,3085106,104842,OVCAR-8,0
123004,3085106,104842,KM12,0
123006,3085106,104842,MCF7,0
123007,3085106,104842,SNB-19,0
123009,3085106,104842,SW-620,0
123010,3085106,104842,MDA-MB-231,0
123011,3085106,104842,PC-3,0
123015,3085106,104842,SK-MEL-2,0
123020,3081361,2578,MDA-MB-468,0
123022,3081361,2578,NCI-H522,0
123023,3081361,2578,UACC62,0
123025,3081361,2578,SK-OV-3,0
123026,3081361,2578,SR,0
123027,3081361,2578,SW-620,0
123028,3081361,2578,U251,0
123029,3081361,2578,UACC-257,0
123030,3081361,2578,NCI-H226,0
123031,3081361,2578,OVCAR-4,0
123032,3081361,2578,OVCAR-8,0
123033,3081361,2578,SF-295,0
123034,3081361,2578,LOX IMVI,0
123035,3081361,2578,HCT-15,0
123036,3081361,2578,HCT116,0
123037,3081361,2578,A498,0
123038,3081361,2578,A549,0
123041,9927978,2662,SK-OV-3,0
123044,9927978,2662,SNB-19,0
123045,9927978,2662,U251,0
123046,9927978,2662,MDA-MB-468,0
123048,9927978,2662,PC-3,1
123049,9927978,2662,SK-MEL-2,0
123052,9927978,2662,OVCAR3,0
123053,9927978,2662,A498,0
123054,9927978,2662,ACHN,0
123055,9927978,2662,A549,0
123056,9927978,2662,COLO 205,0
123062,9927978,2662,IGROV1,0
123063,9927978,2662,KM12,1
123064,9927978,2662,LOX IMVI,0
123065,9927978,2662,MCF7,0
123067,9927978,2662,OVCAR-4,0
123068,9927978,2662,OVCAR-8,0
123069,9927978,2662,SF-295,0
123071,3081361,123608,SK-MEL-28,0
123072,3081361,123608,OVCAR3,0
123073,3081361,123608,MDA-MB-231,0
123077,3081361,123608,SK-MEL-2,0
123078,3081361,123608,SK-MEL-5,0
123079,3081361,123608,NCI-H522,0
123081,3081361,123608,BT-549,0
123083,3081361,123608,T-47D,0
123084,3081361,123608,MDA-MB-468,0
123085,3081361,123608,UACC-257,0
123086,3081361,123608,SW-620,0
123087,3081361,123608,SK-OV-3,0
123089,3081361,123608,SF-295,0
123091,3081361,123608,RPMI-8226,1
123092,3081361,123608,OVCAR-4,0
123093,3081361,123608,NCI-H460,0
123094,3081361,123608,NCIH23,0
123096,3081361,123608,MOLT-4,0
123097,3081361,123608,MALME-3M,0
123098,3081361,123608,LOX IMVI,0
123099,3081361,123608,KM12,0
123100,3081361,123608,K-562,0
123101,3081361,123608,HT29,0
123104,3081361,123608,HCT116,0
123105,3081361,123608,HCT-15,0
123107,3081361,123608,DU-145,0
123108,3081361,123608,COLO 205,0
123110,3081361,123608,A549,0
123111,3081361,123608,A498,0
123112,3081361,123608,786-0,0
123113,3950,104842,KM12,0
123114,3950,104842,NCI-H226,1
123115,3950,104842,NCI-H460,0
123116,3950,104842,OVCAR-8,0
123117,3950,104842,SF-295,1
123118,3950,104842,786-0,0
123119,3950,104842,A498,0
123120,3950,104842,COLO 205,0
123121,3950,104842,HCT-15,0
123125,3950,104842,SK-MEL-2,0
123127,3950,104842,HS 578T,0
123128,3950,104842,MDA-MB-231,0
123129,3950,104842,OVCAR3,1
123130,3950,104842,SK-MEL-28,0
123131,3950,104842,T-47D,0
123133,3950,104842,NCI-H522,0
123134,3950,104842,UACC62,0
123136,11525740,5352062,HCT116,0
123137,11525740,5352062,DU-145,0
123139,11525740,5352062,ACHN,0
123140,11525740,5352062,786-0,0
123141,11525740,5352062,A498,0
123143,11525740,5352062,SF-295,0
123144,11525740,5352062,OVCAR-8,0
123145,11525740,5352062,RPMI-8226,0
123146,11525740,5352062,NCI-H460,0
123147,11525740,5352062,OVCAR-4,0
123148,11525740,5352062,NCI-H226,0
123149,11525740,5352062,NCIH23,0
123150,11525740,5352062,MALME-3M,0
123151,11525740,5352062,KM12,0
123152,11525740,5352062,UACC62,0
123155,11525740,5352062,MDA-MB-468,0
123156,11525740,5352062,T-47D,0
123157,11525740,5352062,U251,0
123158,11525740,5352062,UACC-257,0
123159,11525740,5352062,SR,0
123160,11525740,5352062,SNB-19,0
123163,11525740,5352062,SK-OV-3,0
123164,11525740,5352062,OVCAR3,0
123165,11525740,5352062,SK-MEL-28,0
123166,11525740,5352062,HS 578T,0
123167,11525740,5352062,MDA-MB-231,0
123168,11525740,5352062,SK-MEL-2,0
123169,11525740,5352062,PC-3,0
123171,11525740,5352062,SK-MEL-5,0
123174,2123,2662,NCIH23,0
123175,2123,2662,MCF7,0
123176,2123,2662,MOLT-4,0
123177,2123,2662,LOX IMVI,0
123178,2123,2662,K-562,0
123179,2123,2662,KM12,1
123180,2123,2662,SF-295,0
123181,2123,2662,NCI-H460,1
123184,2123,2662,IGROV1,0
123188,2123,2662,SK-MEL-2,0
123189,2123,2662,OVCAR3,0
123190,2123,2662,U251,0
123191,2123,2662,SR,0
123193,2123,2662,SK-OV-3,0
123194,2123,2662,NCI-H522,0
123195,9854073,123608,NCI-H226,1
123196,9854073,123608,OVCAR-4,0
123198,9854073,123608,K-562,0
123199,9854073,123608,MALME-3M,0
123200,9854073,123608,LOX IMVI,0
123201,9854073,123608,MCF7,1
123202,9854073,123608,NCIH23,0
123204,9854073,123608,HCT-15,0
123207,9854073,123608,HCT116,0
123210,9854073,123608,IGROV1,0
123211,9854073,123608,HT29,0
123212,9854073,123608,786-0,1
123213,9854073,123608,A549,0
123216,9854073,123608,DU-145,0
123217,9854073,123608,MDA-MB-231,0
123218,9854073,123608,HS 578T,1
123220,9854073,123608,SK-MEL-2,0
123222,9854073,123608,MDA-MB-468,0
123226,9854073,123608,SNB-19,1
123227,9854073,123608,SW-620,0
123228,9854073,123608,U251,0
123229,4212,104741,SF-295,0
123230,4212,104741,OVCAR-4,0
123232,4212,104741,MALME-3M,0
123233,4212,104741,LOX IMVI,0
123234,4212,104741,KM12,0
123235,4212,104741,K-562,1
123236,4212,104741,IGROV1,0
123237,4212,104741,HT29,1
123239,4212,104741,DU-145,1
123240,4212,104741,ACHN,0
123241,4212,104741,A549,0
123242,4212,104741,OVCAR3,0
123243,4212,104741,HS 578T,0
123245,4212,104741,SK-MEL-5,0
123246,4212,104741,UACC62,0
123247,4212,104741,SNB-19,0
123248,4212,104741,SK-OV-3,0
123250,439525,5329102,NCIH23,0
123251,439525,5329102,LOX IMVI,0
123252,439525,5329102,K-562,0
123253,439525,5329102,KM12,0
123255,439525,5329102,OVCAR-4,0
123256,439525,5329102,ACHN,0
123257,439525,5329102,786-0,0
123260,439525,5329102,HCT116,0
123265,439525,5329102,OVCAR3,0
123266,439525,5329102,HS 578T,0
123267,439525,5329102,UACC-257,0
123268,439525,5329102,SNB-19,1
123271,439525,5329102,SK-OV-3,0
123272,439525,5329102,NCI-H522,0
123274,439525,5329102,MDA-MB-468,0
123275,3385,2662,MCF7,1
123276,3385,2662,MOLT-4,1
123278,3385,2662,NCIH23,0
123279,3385,2662,K-562,0
123280,3385,2662,KM12,0
123281,3385,2662,LOX IMVI,0
123282,3385,2662,RPMI-8226,0
123283,3385,2662,SF-295,0
123284,3385,2662,NCI-H226,1
123286,3385,2662,NCI-H460,0
123287,3385,2662,OVCAR-4,0
123289,3385,2662,COLO 205,0
123290,3385,2662,A498,0
123293,3385,2662,IGROV1,1
123295,3385,2662,HCT-15,0
123296,3385,2662,HCT116,0
123298,3385,2662,SK-MEL-2,0
123301,3385,2662,SK-MEL-5,0
123303,3385,2662,PC-3,1
123305,3385,2662,HS 578T,0
123306,3385,2662,MDA-MB-231,0
123307,3385,2662,OVCAR3,0
123308,3385,2662,SK-MEL-28,1
123309,3385,2662,SR,0
123310,3385,2662,SW-620,0
123311,3385,2662,U251,0
123312,3385,2662,UACC-257,1
123314,3385,2662,SK-OV-3,1
123317,3385,2662,NCI-H522,0
123318,3385,2662,UACC62,0
123319,3385,2662,MDA-MB-468,0
123320,3385,2662,T-47D,0
123321,3385,2662,BT-549,0
123322,24776445,123608,MALME-3M,0
123323,24776445,123608,LOX IMVI,0
123324,24776445,123608,NCIH23,0
123325,24776445,123608,MOLT-4,0
123326,24776445,123608,OVCAR-4,0
123328,24776445,123608,NCI-H226,0
123329,24776445,123608,SF-295,0
123331,24776445,123608,RPMI-8226,0
123332,24776445,123608,A549,0
123333,24776445,123608,A498,0
123334,24776445,123608,786-0,1
123336,24776445,123608,DU-145,0
123337,24776445,123608,COLO 205,0
123339,24776445,123608,HCT116,0
123340,24776445,123608,HCT-15,0
123341,24776445,123608,IGROV1,0
123342,24776445,123608,HT29,0
123345,24776445,123608,PC-3,0
123347,24776445,123608,SK-MEL-5,0
123350,24776445,123608,SK-MEL-2,0
123351,24776445,123608,SK-MEL-28,0
123352,24776445,123608,OVCAR3,0
123353,24776445,123608,MDA-MB-231,0
123354,24776445,123608,HS 578T,0
123355,24776445,123608,SK-OV-3,0
123357,24776445,123608,UACC-257,0
123358,24776445,123608,SR,0
123359,24776445,123608,BT-549,0
123360,24776445,123608,T-47D,0
123361,24776445,123608,MDA-MB-468,0
123362,24776445,123608,UACC62,0
123363,24776445,123608,NCI-H522,0
123365,11626560,123608,DU-145,0
123368,11626560,123608,COLO 205,0
123369,11626560,123608,A549,0
123370,11626560,123608,ACHN,0
123371,11626560,123608,A498,0
123372,11626560,123608,HT29,0
123373,11626560,123608,IGROV1,0
123376,11626560,123608,HCT116,0
123378,11626560,123608,HCT-15,0
123379,11626560,123608,NCIH23,0
123380,11626560,123608,MOLT-4,0
123381,11626560,123608,LOX IMVI,0
123382,11626560,123608,MALME-3M,0
123384,11626560,123608,SF-295,0
123385,11626560,123608,RPMI-8226,0
123386,11626560,123608,OVCAR-4,0
123388,11626560,123608,U251,0
123389,11626560,123608,UACC-257,0
123390,11626560,123608,SW-620,0
123393,11626560,123608,NCI-H522,0
123396,11626560,123608,BT-549,0
123397,11626560,123608,MDA-MB-468,0
123398,11626560,123608,T-47D,0
123401,11626560,123608,PC-3,0
123403,11626560,123608,SK-MEL-5,0
123405,11626560,123608,OVCAR3,0
123406,11626560,123608,SK-MEL-28,0
123407,11626560,123608,HS 578T,0
123408,11626560,123608,MDA-MB-231,0
123410,6450551,123608,UACC-257,0
123411,6450551,123608,SR,0
123412,6450551,123608,BT-549,0
123413,6450551,123608,MDA-MB-468,0
123414,6450551,123608,T-47D,0
123415,6450551,123608,NCI-H522,0
123416,6450551,123608,UACC62,0
123418,6450551,123608,PC-3,0
123420,6450551,123608,SK-MEL-5,0
123423,6450551,123608,SK-MEL-2,0
123425,6450551,123608,OVCAR3,0
123426,6450551,123608,SK-MEL-28,0
123427,6450551,123608,HS 578T,0
123428,6450551,123608,MDA-MB-231,0
123429,6450551,123608,A549,0
123430,6450551,123608,ACHN,0
123431,6450551,123608,786-0,0
123432,6450551,123608,A498,0
123433,6450551,123608,DU-145,0
123435,6450551,123608,COLO 205,0
123436,6450551,123608,HCT116,0
123439,6450551,123608,HCT-15,0
123440,6450551,123608,HT29,0
123441,6450551,123608,IGROV1,0
123444,6450551,123608,LOX IMVI,0
123445,6450551,123608,MALME-3M,0
123446,6450551,123608,NCIH23,0
123447,6450551,123608,MCF7,0
123448,6450551,123608,MOLT-4,0
123449,6450551,123608,NCI-H460,0
123450,6450551,123608,OVCAR-4,0
123453,6450551,123608,SF-295,0
123454,6450551,123608,OVCAR-8,1
123456,11683,104842,OVCAR-8,0
123457,11683,104842,786-0,0
123458,11683,104842,A498,0
123463,11683,104842,MDA-MB-231,0
123464,11683,104842,T-47D,0
123465,11683,104842,NCI-H522,0
123468,25126798,123608,IGROV1,0
123470,25126798,123608,HCT116,0
123472,25126798,123608,DU-145,0
123474,25126798,123608,A498,0
123475,25126798,123608,A549,0
123476,25126798,123608,ACHN,0
123477,25126798,123608,OVCAR-8,1
123479,25126798,123608,SF-295,0
